user_id,user_blitz_rating,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_rating_deviation,user_highest_blitz_opponent_rating,user_second_highest_blitz_opponent_rating,user_third_highest_blitz_opponent_rating,user_win_streak_current,user_win_streak_max,user_loss_streak_current,user_loss_streak_max,user_total_games_played,user_op,op_rating_deviation,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_total_games_played,op_win_streak_current,op_win_streak_max,op_loss_streak_current,op_loss_streak_max,game_result
kulik7,2002.0,33.0,55.0,11.0,27.0,53.48837209302325,39.53488372093023,6.976744186046512,43.0,54.59,2218.0,2194.0,2139.0,0.0,7.0,2.0,4.0,80,Vivavz,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
YUBAMACO,1650.0,50.0,50.0,0.0,24.0,50.0,41.66666666666667,8.333333333333332,12.0,93.05,1801.0,1785.0,1756.0,0.0,3.0,1.0,3.0,25,Logiciels3655,45.01,40.0,60.0,0.0,30.0,101,0.0,5.0,1.0,5.0,-1
bruno1m2m3,1664.0,50.0,49.0,1.0,100.0,49.01960784313725,49.01960784313725,1.96078431372549,51.0,45.22,2070.0,1988.0,1977.0,0.0,11.0,2.0,30.0,7032,Xaver191,45.2,48.0,50.0,2.0,100.0,7076,1.0,13.0,0.0,13.0,-1
BodyMindSoul,1735.0,50.0,50.0,0.0,100.0,53.84615384615385,46.15384615384615,0.0,52.0,45.02,1925.0,1897.0,1894.0,4.0,10.0,0.0,10.0,3263,chesscastlr,45.06,45.0,53.0,2.0,100.0,710,1.0,10.0,0.0,8.0,1
MR_HBashoq,1649.0,35.0,50.0,15.0,20.0,27.27272727272727,63.63636363636363,9.090909090909092,11.0,80.03,1762.0,1718.0,1712.0,0.0,3.0,4.0,4.0,20,AlexDmit22,148.4,0.0,0.0,0.0,0.0,2547,4.0,10.0,0.0,10.0,-1
teperto,1791.0,30.0,70.0,0.0,30.0,48.07692307692308,48.07692307692308,3.8461538461538463,52.0,48.03,2342.0,2200.0,2173.0,0.0,12.0,2.0,9.0,5351,giorgi_europa,72.83,0.0,0.0,0.0,0.0,5852,1.0,9.0,0.0,11.0,-1
Andriy60,1730.0,46.0,54.0,0.0,100.0,41.17647058823529,58.82352941176471,0.0,51.0,45.99,2130.0,2101.0,2061.0,1.0,9.0,0.0,10.0,1400,Manishsharmau,45.54,56.0,41.0,2.0,100.0,1948,0.0,9.0,1.0,12.0,1
amirshahal,1587.0,40.0,60.0,0.0,30.0,41.66666666666667,56.25,2.083333333333333,48.0,52.5,1866.0,1799.0,1780.0,0.0,10.0,1.0,12.0,1362,MGar777,94.91,0.0,0.0,0.0,0.0,74,1.0,4.0,0.0,4.0,-1
akrmakrm,1759.0,44.0,51.0,5.0,100.0,44.0,54.0,2.0,50.0,45.41,1943.0,1905.0,1903.0,0.0,8.0,0.0,5.0,334,sondiac,45.03,40.0,60.0,0.0,100.0,12672,0.0,11.0,1.0,11.0,1
jsedano,1847.0,48.0,49.0,3.0,100.0,43.39622641509434,52.83018867924528,3.7735849056603774,53.0,70.74,2070.0,2047.0,2044.0,0.0,6.0,1.0,6.0,56,arifraza_Urbana,45.06,49.0,47.0,4.0,100.0,13906,0.0,10.0,2.0,12.0,1
Uganey26rus,1438.0,56.0,44.0,0.0,100.0,52.0,48.0,0.0,50.0,45.74,2094.0,2072.0,1877.0,0.0,7.0,2.0,9.0,1244,Dipaolad,45.06,34.0,62.0,4.0,100.0,32050,0.0,9.0,4.0,17.0,-1
Mi0091,1542.0,50.0,47.0,3.0,100.0,52.0,44.0,4.0,50.0,45.06,1666.0,1642.0,1640.0,0.0,10.0,3.0,10.0,1638,Havertje,45.11,51.0,44.0,5.0,100.0,10772,0.0,10.0,1.0,14.0,1
pejciczrn,1404.0,57.0,40.0,2.0,100.0,59.61538461538461,40.38461538461539,0.0,52.0,45.0,1863.0,1841.0,1824.0,0.0,13.0,2.0,28.0,19974,DonnieBlue,45.01,49.0,48.0,3.0,100.0,30416,1.0,12.0,0.0,17.0,-1
pooyapli1,1814.0,42.0,55.0,3.0,100.0,37.25490196078432,60.78431372549019,1.96078431372549,51.0,45.03,2373.0,2252.0,2167.0,1.0,15.0,0.0,11.0,16410,macho_09,45.0,43.0,50.0,7.0,100.0,51138,0.0,12.0,3.0,14.0,1
Gatto03,1243.0,75.0,25.0,0.0,36.0,54.0,42.0,4.0,50.0,45.05,1279.0,1278.0,1275.0,3.0,10.0,0.0,13.0,1118,SamutogluFurkanEren,45.25,50.0,45.0,5.0,100.0,364,0.0,11.0,1.0,8.0,1
foolsandhorses,1427.0,42.0,49.0,9.0,100.0,49.01960784313725,43.13725490196079,7.84313725490196,51.0,45.0,1704.0,1702.0,1697.0,1.0,13.0,0.0,14.0,28026,Ceedevita,45.22,53.0,45.0,2.0,100.0,2101,2.0,10.0,0.0,9.0,-1
BillOudi,1390.0,40.0,57.0,2.0,100.0,50.0,48.07692307692308,1.9230769230769231,52.0,45.08,1888.0,1734.0,1725.0,1.0,10.0,0.0,10.0,1584,AleksK34,45.31,49.0,47.0,4.0,100.0,3158,1.0,12.0,0.0,11.0,-1
Vadim1107,731.0,0.0,100.0,0.0,6.0,0.0,100.0,0.0,2.0,248.01,,,,0.0,0.0,2.0,2.0,2,OriaMike,56.6,0.0,0.0,0.0,0.0,338,0.0,18.0,1.0,5.0,1
Maks633010,1445.0,53.0,37.0,10.0,100.0,50.98039215686274,43.13725490196079,5.88235294117647,51.0,45.07,1603.0,1592.0,1590.0,3.0,10.0,0.0,15.0,7109,ianajedres,50.1,48.0,49.0,3.0,100.0,1634,2.0,11.0,0.0,9.0,1
David_P0,1450.0,50.0,50.0,0.0,48.0,44.44444444444444,50.0,5.555555555555555,54.0,45.64,1534.0,1517.0,1511.0,1.0,10.0,0.0,12.0,2242,Nadav12,184.92,0.0,0.0,0.0,0.0,696,0.0,13.0,3.0,9.0,1
r_117,1407.0,29.0,56.0,13.0,37.0,11.76470588235294,76.47058823529412,11.76470588235294,17.0,154.45,,,,1.0,2.0,0.0,12.0,15,RemyGonzales12,59.1,44.0,53.0,2.0,49.0,49,0.0,8.0,3.0,8.0,1
Brass67,1481.0,51.0,40.0,9.0,100.0,57.14285714285714,30.612244897959183,12.244897959183673,49.0,45.0,1635.0,1628.0,1626.0,1.0,10.0,0.0,8.0,3696,Elnoormakki,45.06,44.0,49.0,7.0,100.0,5039,1.0,10.0,0.0,11.0,-1
bmbarto,1432.0,45.0,52.0,3.0,100.0,51.06382978723404,46.80851063829788,2.127659574468085,47.0,45.02,2078.0,1717.0,1713.0,0.0,8.0,4.0,8.0,1791,grbmiranda,45.24,44.0,51.0,5.0,100.0,4470,1.0,12.0,0.0,9.0,1
potrerillos94,1892.0,61.0,31.0,8.0,100.0,61.70212765957447,31.91489361702128,6.382978723404255,47.0,45.0,2521.0,2416.0,2242.0,2.0,11.0,0.0,5.0,262,garrycusco,45.1,43.0,49.0,8.0,100.0,2144,2.0,29.0,0.0,9.0,1
AMRJ9,1015.0,42.0,56.0,1.0,100.0,42.5531914893617,53.191489361702125,4.25531914893617,47.0,45.0,1323.0,1259.0,1164.0,0.0,8.0,8.0,8.0,389,Luna-Rosa,103.79,48.0,49.0,3.0,100.0,54,0.0,7.0,0.0,6.0,0
blueskychess22,2105.0,66.0,27.0,7.0,100.0,62.0,30.0,8.0,50.0,0.0,,,,,,,,34,Love4Boobies,0.0,22.0,72.0,6.0,100.0,154,,,,,-1
hosseinhatami7595,1381.0,37.0,61.0,2.0,100.0,40.0,55.00000000000001,5.0,40.0,0.0,1738.0,1664.0,1636.0,0.0,7.0,3.0,8.0,89,alim_241,0.0,42.0,56.0,1.0,100.0,1800,2.0,7.0,0.0,15.0,-1
misos_35,1277.0,100.0,0.0,0.0,6.0,41.66666666666667,56.25,2.083333333333333,48.0,136.76,1337.0,1334.0,1310.0,2.0,9.0,0.0,8.0,651,khaled_boudina,46.99,0.0,0.0,0.0,0.0,2290,0.0,10.0,1.0,9.0,1
abasad1,1455.0,45.0,53.0,2.0,100.0,42.0,56.00000000000001,2.0,50.0,45.02,1893.0,1841.0,1806.0,0.0,15.0,2.0,12.0,7526,MOMO2TAYEB-k,45.23,46.0,51.0,3.0,100.0,1740,0.0,9.0,2.0,8.0,-1
smailllll,1355.0,37.0,50.0,13.0,100.0,50.98039215686274,43.13725490196079,5.88235294117647,51.0,47.59,1835.0,1797.0,1782.0,3.0,7.0,0.0,9.0,283,KayFlock124243232432,106.1,30.0,69.0,0.0,13.0,12,0.0,1.0,5.0,5.0,1
respublicano,1719.0,54.0,44.0,2.0,100.0,50.0,47.91666666666667,2.083333333333333,48.0,45.0,2170.0,2128.0,2126.0,0.0,11.0,3.0,12.0,24087,mkmurray4,45.2,50.0,48.0,2.0,100.0,2232,0.0,9.0,3.0,10.0,-1
phuocvip1412,1461.0,16.0,66.0,16.0,18.0,42.30769230769231,55.76923076923077,1.9230769230769231,52.0,80.79,1691.0,1670.0,1669.0,0.0,11.0,2.0,7.0,382,niomara19,88.85,40.0,20.0,40.0,15.0,1554,0.0,9.0,0.0,9.0,1
estebanovitch,1569.0,51.0,47.0,2.0,100.0,40.81632653061224,55.10204081632652,4.081632653061225,49.0,50.29,1653.0,1647.0,1640.0,0.0,8.0,1.0,7.0,464,Mohamedvv,228.79,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,2.0,1
DJ4Y,1137.0,56.0,42.0,2.0,100.0,54.16666666666666,43.75,2.083333333333333,48.0,45.04,1246.0,1201.0,1189.0,1.0,10.0,0.0,10.0,401,Ecozzo,45.08,50.0,43.0,7.0,100.0,9003,1.0,14.0,0.0,10.0,1
estrellita05,1665.0,44.0,33.0,22.0,9.0,40.0,40.0,20.0,5.0,148.36,,,,2.0,2.0,0.0,2.0,9,Davidcin300,79.41,13.0,86.0,1.0,100.0,154,0.0,5.0,16.0,18.0,1
woody86,1736.0,57.0,41.0,1.0,100.0,56.00000000000001,42.0,2.0,50.0,45.39,2605.0,2250.0,2215.0,2.0,17.0,0.0,15.0,23157,SausLegend,128.15,44.0,55.0,0.0,9.0,9,0.0,3.0,2.0,3.0,1
klauspn,1852.0,55.0,42.0,3.0,100.0,46.0,52.0,2.0,50.0,45.01,2435.0,2339.0,2294.0,0.0,13.0,2.0,11.0,23899,RomanVll,45.18,45.0,51.0,4.0,100.0,2004,1.0,9.0,0.0,12.0,-1
suchetkodate,1398.0,52.0,44.0,4.0,100.0,45.09803921568628,52.94117647058824,1.96078431372549,51.0,45.11,1726.0,1688.0,1662.0,1.0,9.0,0.0,11.0,2379,Mendi88,45.2,47.0,52.0,1.0,100.0,855,0.0,8.0,0.0,11.0,1
DmitriyKol,1631.0,47.0,47.0,6.0,100.0,37.735849056603776,56.60377358490566,5.660377358490567,53.0,46.35,1846.0,1843.0,1830.0,4.0,11.0,0.0,8.0,917,tigany2020,45.44,56.0,42.0,1.0,100.0,248,1.0,6.0,0.0,8.0,1
amirvalizade1963,1356.0,48.0,48.0,4.0,100.0,47.05882352941176,50.98039215686274,1.96078431372549,51.0,45.04,1630.0,1563.0,1549.0,0.0,13.0,4.0,11.0,6444,yordy1992,45.25,44.0,50.0,6.0,100.0,1082,0.0,10.0,1.0,10.0,-1
Sangon,1375.0,46.0,47.0,7.0,100.0,45.09803921568628,45.09803921568628,9.803921568627452,51.0,45.03,1951.0,1811.0,1784.0,2.0,12.0,0.0,11.0,17101,cro7nis,82.13,33.0,61.0,4.0,21.0,39,0.0,4.0,1.0,4.0,-1
dnlgrassi,1333.0,55.0,42.0,3.0,100.0,42.0,54.0,4.0,50.0,45.14,1612.0,1606.0,1537.0,0.0,8.0,1.0,12.0,2041,ali339633,45.15,51.0,47.0,2.0,100.0,1824,0.0,11.0,1.0,9.0,-1
santhoshn,1830.0,47.0,44.0,9.0,100.0,46.0,44.0,10.0,50.0,45.06,1954.0,1952.0,1928.0,0.0,6.0,3.0,11.0,259,Fiso0,45.07,52.0,44.0,4.0,100.0,3314,0.0,12.0,2.0,12.0,1
hitam99,1323.0,36.0,60.0,4.0,100.0,36.734693877551024,57.14285714285714,6.122448979591836,49.0,45.2,1971.0,1919.0,1887.0,0.0,11.0,4.0,17.0,919,Jhoyder_Claudio7,45.37,61.0,38.0,1.0,100.0,397,0.0,11.0,4.0,13.0,-1
Solar-Wind86,1925.0,54.0,41.0,4.0,72.0,51.11111111111111,35.55555555555556,13.333333333333334,45.0,45.48,2369.0,2243.0,2213.0,2.0,13.0,0.0,8.0,3791,Chessmaster123444,82.08,42.0,57.0,0.0,21.0,50,1.0,5.0,0.0,4.0,1
cherguimd,1672.0,44.0,50.0,5.0,54.0,50.0,48.0,2.0,50.0,52.49,1802.0,1737.0,1735.0,0.0,12.0,2.0,7.0,2574,ClamourOfRooks,337.51,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,-1
Johnston3,1754.0,53.0,46.0,0.0,39.0,46.93877551020408,53.06122448979592,0.0,49.0,46.48,1936.0,1935.0,1930.0,0.0,11.0,1.0,14.0,4749,Fayzbek4444,116.43,55.0,44.0,0.0,9.0,10,1.0,3.0,0.0,2.0,1
GOATxOVERPOWERYT9577,1296.0,33.0,66.0,0.0,3.0,0.0,100.0,0.0,1.0,293.2,,,,1.0,1.0,0.0,1.0,1,Frantz27,84.12,0.0,0.0,0.0,0.0,4333,1.0,10.0,0.0,11.0,-1
Freshzombee,1454.0,55.0,42.0,3.0,100.0,60.0,38.0,2.0,50.0,45.05,1568.0,1521.0,1519.0,3.0,10.0,0.0,7.0,412,Rob_Sandberg,45.11,56.0,42.0,2.0,100.0,4340,0.0,9.0,1.0,10.0,-1
Blazkowi23,1382.0,38.0,59.0,3.0,100.0,22.916666666666664,72.91666666666666,4.166666666666666,48.0,77.69,1652.0,1581.0,1578.0,3.0,12.0,0.0,12.0,3801,Bonsai_007,45.12,52.0,42.0,6.0,100.0,8350,1.0,12.0,0.0,11.0,1
Zerspragler91,1768.0,47.0,49.0,4.0,100.0,51.02040816326531,44.89795918367347,4.081632653061225,49.0,45.56,2274.0,2272.0,2251.0,0.0,7.0,1.0,9.0,1860,Pat38260,45.08,55.0,43.0,2.0,100.0,13639,2.0,14.0,0.0,12.0,-1
DCristiD,1442.0,62.0,34.0,4.0,100.0,68.62745098039215,25.49019607843137,5.88235294117647,51.0,45.03,1554.0,1523.0,1521.0,0.0,10.0,3.0,9.0,2919,ChristopheL,45.23,53.0,39.0,8.0,100.0,2457,1.0,10.0,0.0,8.0,-1
risali_123,1475.0,45.0,50.0,5.0,100.0,49.09090909090909,49.09090909090909,1.818181818181818,55.0,45.98,2255.0,2055.0,1940.0,0.0,11.0,1.0,6.0,456,Gajendraverma11,45.4,59.0,36.0,5.0,100.0,218,0.0,7.0,1.0,8.0,-1
Dilip_noob,1521.0,33.0,66.0,0.0,45.0,45.09803921568628,50.98039215686274,3.92156862745098,51.0,59.99,1859.0,1822.0,1793.0,0.0,11.0,3.0,11.0,626,XADREZINHO-62,51.26,0.0,0.0,0.0,0.0,565,0.0,10.0,2.0,11.0,1
CosimoZeno,1322.0,46.0,49.0,5.0,100.0,50.98039215686274,43.13725490196079,5.88235294117647,51.0,45.34,2033.0,2005.0,1894.0,0.0,14.0,2.0,12.0,20218,ays012,46.09,41.0,50.0,9.0,100.0,130,0.0,4.0,2.0,6.0,-1
ASsmaditya,1172.0,37.0,62.0,0.0,8.0,60.0,40.0,0.0,5.0,116.09,1261.0,1229.0,1009.0,0.0,2.0,2.0,2.0,9,stane60,45.0,45.0,48.0,7.0,100.0,41301,0.0,12.0,3.0,39.0,-1
Andry174,1291.0,66.0,33.0,0.0,9.0,47.91666666666667,47.91666666666667,4.166666666666666,48.0,47.37,1668.0,1501.0,1474.0,1.0,9.0,0.0,10.0,1835,ajedreado,51.24,0.0,0.0,0.0,0.0,8381,0.0,15.0,2.0,10.0,1
avetgrigor,1832.0,56.0,40.0,3.0,100.0,57.14285714285714,38.775510204081634,4.081632653061225,49.0,45.06,2403.0,2254.0,2240.0,4.0,12.0,0.0,15.0,11436,wow_itsreal_nazz,45.16,56.0,39.0,4.0,100.0,2711,0.0,17.0,2.0,11.0,1
AngeZ021,1458.0,53.0,42.0,3.0,84.0,59.18367346938776,36.734693877551024,4.081632653061225,49.0,45.17,1571.0,1486.0,1482.0,1.0,7.0,0.0,12.0,533,,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
perry444,1739.0,49.0,48.0,3.0,100.0,41.17647058823529,58.82352941176471,0.0,51.0,45.0,2066.0,2056.0,2040.0,6.0,10.0,0.0,13.0,10237,max_zorn,45.01,47.0,46.0,7.0,100.0,10284,2.0,18.0,0.0,9.0,1
hanzohattoriii,1106.0,33.0,66.0,0.0,18.0,35.41666666666667,60.41666666666666,4.166666666666666,48.0,66.97,1750.0,1642.0,1587.0,2.0,6.0,0.0,9.0,552,rockerthanu,45.43,35.0,60.0,5.0,100.0,343,0.0,4.0,2.0,11.0,-1
euroval,1919.0,54.0,41.0,5.0,100.0,56.00000000000001,38.0,6.0,50.0,45.0,2102.0,2092.0,2087.0,1.0,11.0,0.0,11.0,3666,submaps,45.2,49.0,42.0,9.0,100.0,2023,4.0,9.0,0.0,9.0,-1
hm468070,1483.0,50.0,45.0,5.0,60.0,51.02040816326531,44.89795918367347,4.081632653061225,49.0,45.17,2315.0,2062.0,2028.0,2.0,9.0,0.0,12.0,7230,CampeonMundial,45.14,46.0,48.0,6.0,100.0,23034,0.0,12.0,1.0,14.0,-1
yabbaman7493,1027.0,0.0,100.0,0.0,2.0,0.0,100.0,0.0,2.0,228.68,,,,0.0,0.0,2.0,2.0,2,PanPeterman,45.44,44.0,48.0,8.0,100.0,772,2.0,10.0,0.0,10.0,-1
r-v5g,956.0,58.0,41.0,0.0,36.0,48.0,50.0,2.0,50.0,51.58,1121.0,1115.0,1106.0,0.0,8.0,1.0,8.0,504,SubsequentDamage,133.14,0.0,0.0,0.0,0.0,203,0.0,5.0,0.0,6.0,1
makyxaaa,1475.0,36.0,57.0,6.0,100.0,45.09803921568628,50.98039215686274,3.92156862745098,51.0,45.0,2329.0,2315.0,2188.0,2.0,9.0,0.0,20.0,5730,kolbox68YT,45.17,41.0,49.0,10.0,100.0,1430,0.0,9.0,1.0,12.0,1
Vadilka,1680.0,46.0,52.0,2.0,100.0,42.0,57.99999999999999,0.0,50.0,45.0,1927.0,1904.0,1893.0,0.0,12.0,1.0,13.0,3742,Walent2005,45.13,39.0,56.0,5.0,100.0,7963,1.0,9.0,0.0,11.0,-1
waits05,1856.0,53.0,45.0,2.0,100.0,40.81632653061224,57.14285714285714,2.0408163265306123,49.0,45.01,2279.0,2254.0,2245.0,0.0,14.0,3.0,13.0,12229,ayuob48,45.22,49.0,46.0,5.0,100.0,2361,3.0,11.0,0.0,7.0,-1
FKom58,1360.0,46.0,50.0,4.0,100.0,42.0,54.0,4.0,50.0,45.15,1675.0,1674.0,1668.0,5.0,10.0,0.0,9.0,6872,DEULINXII,45.37,48.0,46.0,6.0,100.0,1361,0.0,11.0,1.0,10.0,1
cardere,1474.0,51.0,46.0,3.0,100.0,54.16666666666666,41.66666666666667,4.166666666666666,48.0,45.17,1556.0,1545.0,1539.0,1.0,12.0,0.0,13.0,4312,Deltha_Meister,45.21,52.0,45.0,3.0,100.0,3586,0.0,11.0,2.0,9.0,1
maujoma,1259.0,52.0,46.0,2.0,100.0,51.92307692307693,44.230769230769226,3.8461538461538463,52.0,45.04,1353.0,1319.0,1319.0,1.0,7.0,0.0,8.0,2035,classicocg,45.04,39.0,54.0,7.0,100.0,12650,1.0,10.0,0.0,14.0,-1
timorlov,1328.0,44.0,52.0,4.0,100.0,44.0,56.00000000000001,0.0,50.0,45.0,1603.0,1577.0,1572.0,2.0,11.0,0.0,11.0,12772,Lambis_Kaltsarov,45.08,55.0,45.0,0.0,100.0,104,2.0,11.0,0.0,7.0,-1
Mhlobo,1696.0,47.0,51.0,2.0,100.0,37.5,60.41666666666666,2.083333333333333,48.0,45.02,2364.0,2243.0,2182.0,1.0,14.0,0.0,12.0,11206,i_am_not_d_devil,45.09,38.0,56.0,6.0,100.0,14803,0.0,13.0,6.0,14.0,-1
pavel77m,1306.0,50.0,46.0,4.0,100.0,52.94117647058824,47.05882352941176,0.0,51.0,45.01,1518.0,1495.0,1477.0,0.0,12.0,0.0,13.0,3792,CRYIVME,45.23,50.0,50.0,0.0,100.0,313,1.0,9.0,0.0,7.0,-1
mertmex,1639.0,66.0,33.0,0.0,18.0,43.13725490196079,47.05882352941176,9.803921568627452,51.0,58.67,1758.0,1730.0,1719.0,1.0,9.0,0.0,7.0,262,David_P0,45.86,100.0,0.0,0.0,3.0,2242,1.0,10.0,0.0,12.0,1
SaptakPanda,1495.0,100.0,0.0,0.0,3.0,43.75,43.75,12.5,16.0,132.52,1549.0,1448.0,1442.0,1.0,4.0,0.0,4.0,14,PharaohBob,92.62,33.0,66.0,0.0,9.0,18,0.0,2.0,1.0,2.0,1
bhawthor,1624.0,40.0,60.0,0.0,15.0,40.35087719298245,52.63157894736842,7.017543859649122,57.0,45.0,1915.0,1867.0,1863.0,0.0,9.0,2.0,12.0,4233,LocoPineapple,61.83,0.0,100.0,0.0,3.0,64,0.0,4.0,2.0,6.0,-1
suesswarenlieferant,1254.0,60.0,40.0,0.0,15.0,37.735849056603776,60.37735849056604,1.8867924528301887,53.0,58.0,1773.0,1735.0,1662.0,0.0,7.0,2.0,10.0,1464,OgSnkrbbb,60.29,0.0,0.0,0.0,0.0,4288,0.0,9.0,2.0,12.0,-1
arnoldAK,1424.0,45.0,54.0,0.0,66.0,58.333333333333336,39.58333333333333,2.083333333333333,48.0,49.05,1676.0,1540.0,1502.0,1.0,9.0,0.0,7.0,827,hrtr87,70.33,0.0,0.0,0.0,0.0,6671,3.0,11.0,0.0,12.0,1
Fayis1982,1348.0,32.0,64.0,4.0,100.0,32.608695652173914,56.52173913043478,10.869565217391305,46.0,45.2,2026.0,1722.0,1638.0,0.0,12.0,3.0,13.0,4931,Tima1988,45.19,47.0,43.0,10.0,100.0,4839,1.0,13.0,0.0,15.0,0
Bellator_truimph,1189.0,55.0,44.0,0.0,27.0,25.0,62.5,12.5,8.0,94.96,1286.0,1183.0,1156.0,1.0,2.0,0.0,3.0,14,Marcotel,45.3,56.0,37.0,6.0,100.0,880,0.0,10.0,0.0,10.0,-1
Ecuador_Carloz,1784.0,35.0,50.0,14.0,42.0,56.00000000000001,38.0,6.0,50.0,53.69,2309.0,2226.0,2180.0,0.0,13.0,1.0,15.0,457,Suresh_NLR,112.49,0.0,0.0,0.0,0.0,502,1.0,9.0,0.0,8.0,1
BauruMarcelo,1019.0,39.0,44.0,17.0,100.0,38.095238095238095,52.38095238095239,9.523809523809524,42.0,45.6,1355.0,1344.0,1261.0,0.0,3.0,1.0,7.0,85,papito0423,45.05,49.0,49.0,2.0,100.0,21697,0.0,14.0,1.0,23.0,-1
Narengi14,1443.0,47.0,47.0,6.0,100.0,44.230769230769226,51.92307692307693,3.8461538461538463,52.0,45.83,1552.0,1550.0,1549.0,3.0,9.0,0.0,7.0,1804,Enzo9,45.0,45.0,54.0,1.0,100.0,11195,0.0,12.0,3.0,22.0,1
ka9807,1851.0,44.0,52.0,4.0,100.0,44.0,50.0,6.0,50.0,45.3,2206.0,2186.0,2170.0,0.0,18.0,1.0,11.0,3948,waits05,45.0,51.0,46.0,3.0,100.0,12278,0.0,14.0,2.0,13.0,-1
Dunkin_Kwim,1471.0,44.0,52.0,4.0,100.0,46.0,52.0,2.0,50.0,45.65,1661.0,1656.0,1643.0,0.0,25.0,4.0,18.0,2686,kser107,60.69,56.0,43.0,0.0,41.0,41,1.0,5.0,0.0,4.0,-1
Cali-Dragon,1660.0,44.0,53.0,3.0,100.0,44.0,52.0,4.0,50.0,45.19,1928.0,1913.0,1892.0,0.0,13.0,2.0,11.0,11481,Enderkira73,45.16,50.0,47.0,3.0,100.0,2721,2.0,9.0,0.0,10.0,-1
magal100,1767.0,45.0,54.0,1.0,100.0,38.0,62.0,0.0,50.0,45.21,2426.0,2413.0,2395.0,3.0,9.0,0.0,17.0,23211,tablasnomasbusco,45.04,44.0,51.0,5.0,100.0,15628,1.0,11.0,0.0,12.0,-1
filip_j,1493.0,46.0,52.0,2.0,100.0,40.81632653061224,59.18367346938776,0.0,49.0,45.04,1622.0,1592.0,1587.0,0.0,9.0,2.0,8.0,1415,ZB-UmutTasan,45.04,50.0,49.0,1.0,100.0,9936,0.0,15.0,1.0,9.0,-1
filkinagramota,1465.0,51.0,49.0,0.0,100.0,42.0,57.99999999999999,0.0,50.0,45.15,2217.0,2151.0,2144.0,1.0,13.0,0.0,18.0,28717,Mucil78,45.0,46.0,51.0,3.0,100.0,4055,1.0,12.0,0.0,10.0,-1
I_adore_Anna_Korsun,1572.0,38.0,57.0,4.0,21.0,30.76923076923077,69.23076923076923,0.0,13.0,69.96,1776.0,1720.0,1672.0,0.0,2.0,4.0,4.0,26,BigClav,45.08,52.0,41.0,7.0,100.0,1421,0.0,11.0,1.0,26.0,1
saifanov20,1474.0,37.0,57.0,5.0,100.0,27.450980392156865,68.62745098039215,3.92156862745098,51.0,45.1,2060.0,2053.0,1990.0,0.0,5.0,1.0,10.0,592,ANASBARAKA1,71.74,10.0,90.0,0.0,30.0,2355,0.0,8.0,3.0,13.0,-1
nutsu7m,1738.0,71.0,28.0,0.0,100.0,40.0,57.99999999999999,2.0,50.0,45.69,1951.0,1929.0,1922.0,0.0,10.0,1.0,7.0,450,Black-Taxon,46.6,46.0,49.0,5.0,100.0,884,1.0,9.0,0.0,8.0,1
SlimyTaco,1755.0,44.0,42.0,14.0,100.0,50.0,40.0,10.0,50.0,45.0,1880.0,1874.0,1868.0,3.0,6.0,0.0,7.0,426,Niquencio,45.04,51.0,48.0,1.0,100.0,1540,2.0,10.0,0.0,11.0,1
CampPe,1784.0,34.0,62.0,4.0,100.0,28.846153846153843,67.3076923076923,3.8461538461538463,52.0,45.13,2162.0,2081.0,2078.0,1.0,10.0,0.0,13.0,6606,flipboywonder,90.5,0.0,0.0,0.0,0.0,399,1.0,8.0,0.0,8.0,1
engelmar,1439.0,52.0,45.0,3.0,100.0,50.0,44.0,6.0,50.0,45.2,1640.0,1626.0,1617.0,0.0,9.0,2.0,11.0,5757,SpoxySweedy,50.86,46.0,50.0,4.0,100.0,196,2.0,5.0,0.0,5.0,1
pmv_70,1760.0,45.0,51.0,4.0,100.0,45.83333333333333,52.083333333333336,2.083333333333333,48.0,45.29,2703.0,2408.0,2398.0,0.0,10.0,1.0,15.0,20004,RIDHO88-MCS,45.47,50.0,47.0,3.0,100.0,3077,0.0,8.0,4.0,16.0,-1
DumbArmin,1437.0,75.0,25.0,0.0,24.0,52.77777777777778,44.44444444444444,2.7777777777777777,36.0,84.92,1504.0,1495.0,1485.0,4.0,5.0,0.0,6.0,70,Washamama23,52.53,43.0,55.0,2.0,100.0,820,0.0,7.0,3.0,9.0,1
lacroqueta_peligrosa,1848.0,55.0,41.0,4.0,100.0,52.0,42.0,6.0,50.0,45.1,2201.0,2136.0,2071.0,1.0,6.0,0.0,8.0,991,MrFurkan7,77.53,66.0,29.0,4.0,72.0,426,3.0,12.0,0.0,10.0,-1
JasonMR_10,1304.0,44.0,45.0,11.0,100.0,56.00000000000001,34.0,10.0,50.0,54.98,1627.0,1431.0,1386.0,2.0,7.0,0.0,9.0,776,bharath_71,170.65,0.0,0.0,0.0,0.0,7,0.0,2.0,3.0,3.0,-1
