user_id,op_id,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_blitz_rating,op_white_win_rate,op_white_lose_rate,op_white_draw_rate,op_white_game_count,op_black_win_rate,op_black_lose_rate,op_black_draw_rate,op_black_game_count,op_top_eco,op_second_eco,op_top_winrate_eco,op_second_winrate_eco,op_mate_winrate,op_resign_winrate,op_time_winrate,op_mate_lossrate,op_resign_lossrate,op_time_lossrate,op_average_game_len,op_user_rating_deviation,op_user_blitz_total_games,op_user_best_win_1,op_user_best_win_2,op_user_best_win_3
CastSoul,Kavyq,1,22.0,68.0,9.0,66.0,868.0,73.438,23.438,3.125,64.0,67.213,27.869,4.918,61.0,C50,C55,C64,C41,0.477,0.352,0.136,0.031,0.75,0.156,342.0,118.69,231.0,2224.0,1843.0,1764.0
Souselas,ChrisMat,-1,45.0,52.0,3.0,100.0,1313.0,54.688,43.75,1.562,64.0,44.262,50.82,4.918,61.0,B00,C50,C60,A21,0.371,0.403,0.177,0.339,0.39,0.254,359.0,62.1,1275.0,1412.0,1408.0,1375.0
houserebates,ybuzul,1,0.0,0.0,0.0,0.0,1768.0,74.194,19.355,6.452,62.0,60.317,39.683,0.0,63.0,C41,A40,C25,C20,0.298,0.345,0.286,0.27,0.297,0.432,216.0,47.58,2008.0,2451.0,2408.0,2387.0
zrs_zrs,koalive,-1,51.0,45.0,4.0,100.0,1512.0,50.0,50.0,0.0,2.0,0.0,100.0,0.0,1.0,D02,C47,C47,D02,0.0,1.0,0.0,0.0,0.5,0.5,290.0,192.76,3.0,0.0,0.0,0.0
tUTKU08,GTRKSMSK07,1,33.0,62.0,5.0,100.0,831.0,50.0,40.741,9.259,54.0,43.75,52.083,4.167,48.0,B01,B00,C50,C23,0.5,0.25,0.229,0.83,0.021,0.128,307.0,59.54,98.0,1298.0,1243.0,1235.0
hossein_vl,quique12,1,55.0,41.0,4.0,100.0,1831.0,85.714,14.286,0.0,7.0,85.714,14.286,0.0,7.0,D06,B30,D06,B30,0.333,0.417,0.25,0.0,1.0,0.0,326.0,105.33,14.0,1852.0,1836.0,1827.0
gagawawa,Ivanoblitz,1,36.0,55.0,9.0,100.0,2515.0,57.143,36.508,6.349,63.0,53.333,45.0,1.667,60.0,B10,B12,C77,A28,0.221,0.544,0.235,0.22,0.68,0.1,271.0,64.59,123.0,2660.0,2651.0,2640.0
Kallibyan,MissSohi,1,0.0,0.0,0.0,0.0,1167.0,50.0,50.0,0.0,84.0,7.317,92.683,0.0,41.0,C20,C00,B02,B10,0.244,0.244,0.489,0.475,0.087,0.438,269.0,80.33,493.0,1540.0,1533.0,1530.0
ciredevil,truefrancesca,-1,59.0,37.0,4.0,100.0,1312.0,59.322,37.288,3.39,59.0,42.424,56.061,1.515,66.0,C00,A21,D15,A13,0.317,0.492,0.143,0.271,0.271,0.458,439.0,46.33,3772.0,1356.0,1342.0,1339.0
CengizO,ecakalinn,1,54.0,41.0,4.0,72.0,1905.0,46.552,48.276,5.172,58.0,55.224,43.284,1.493,67.0,A43,B20,C55,B08,0.297,0.531,0.156,0.421,0.491,0.053,289.0,152.12,2118.0,1630.0,1612.0,1597.0
MVG3,kpsaravu123,-1,63.0,36.0,1.0,100.0,1416.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,B52,A22,B52,A22,0.0,0.0,0.0,0.5,0.0,0.5,408.0,259.13,2.0,0.0,0.0,0.0
amatotoca,powerteen01,-1,49.0,49.0,2.0,100.0,1270.0,56.452,41.935,1.613,62.0,38.095,58.73,3.175,63.0,A40,B01,A01,C26,0.356,0.356,0.271,0.254,0.127,0.619,288.0,45.08,44966.0,1530.0,1527.0,1516.0
captainchess2,humpty_dumpty22,-1,45.0,49.0,6.0,100.0,1791.0,45.312,50.0,4.688,64.0,45.902,52.459,1.639,61.0,B27,B32,B34,E70,0.333,0.386,0.246,0.359,0.484,0.156,248.0,45.61,468.0,2109.0,2107.0,2100.0
AMMN,rishab1999,-1,40.0,60.0,0.0,15.0,1815.0,53.968,42.857,3.175,63.0,62.903,30.645,6.452,62.0,D02,nonStandard,D45,B13,0.247,0.315,0.329,0.043,0.435,0.478,423.0,56.57,3664.0,2519.0,2341.0,2329.0
Viktor337,Crunk1327,-1,45.0,54.0,1.0,100.0,1034.0,43.902,48.78,7.317,41.0,42.857,57.143,0.0,35.0,D00,C20,B12,A01,0.212,0.545,0.242,0.45,0.35,0.2,209.0,51.87,76.0,1315.0,1269.0,1251.0
Lupada,Nyovest,-1,52.0,46.0,2.0,100.0,1671.0,58.065,38.71,3.226,62.0,50.794,44.444,4.762,63.0,D02,A40,D06,A48,0.338,0.397,0.191,0.192,0.538,0.269,242.0,45.75,5502.0,1809.0,1656.0,1654.0
Flinker2011,Cambo66602,1,41.0,53.0,6.0,100.0,927.0,0.0,100.0,0.0,3.0,33.333,66.667,0.0,6.0,A00,B00,A30,A00,0.5,0.0,0.0,0.143,0.143,0.714,335.0,151.71,9.0,0.0,0.0,0.0
Thisavi,FathimaZahra2012,-1,41.0,51.0,8.0,100.0,708.0,14.286,57.143,28.571,28.0,26.667,50.0,23.333,30.0,A00,C40,D00,C50,0.25,0.0,0.75,0.839,0.0,0.129,508.0,124.44,57.0,772.0,734.0,637.0
CHESS1487,DrAkshay2020,-1,59.0,40.0,1.0,100.0,1444.0,33.333,66.667,0.0,3.0,25.0,75.0,0.0,4.0,B10,C40,B21,C17,0.0,1.0,0.0,0.8,0.0,0.2,496.0,141.2,7.0,0.0,0.0,0.0
jwee,weld77,-1,47.0,53.0,0.0,100.0,1560.0,41.791,53.731,4.478,67.0,53.448,43.103,3.448,58.0,A00,C20,C50,C23,0.203,0.661,0.119,0.148,0.721,0.066,509.0,71.26,6894.0,1819.0,1817.0,1816.0
s1bylla,RealGarryChess,-1,51.0,47.0,2.0,100.0,1616.0,50.0,50.0,0.0,4.0,50.0,50.0,0.0,2.0,D38,C50,B40,B30,0.0,1.0,0.0,0.0,0.667,0.333,242.0,226.26,6.0,0.0,0.0,0.0
Berry4,bakircius,1,49.0,46.0,5.0,100.0,1520.0,46.269,49.254,4.478,67.0,44.828,51.724,3.448,58.0,B10,C25,A85,A84,0.316,0.439,0.211,0.254,0.635,0.032,265.0,75.17,2708.0,1810.0,1768.0,1752.0
kinty04,inzhir,0,48.0,46.0,6.0,100.0,1865.0,50.794,47.619,1.587,63.0,46.774,43.548,9.677,62.0,A40,D50,C55,A06,0.262,0.541,0.164,0.263,0.526,0.211,416.0,73.27,1264.0,2236.0,2147.0,2116.0
CL0D,vladi1970,1,42.0,50.0,8.0,100.0,1536.0,66.667,33.333,0.0,57.0,47.059,45.588,7.353,68.0,C44,A04,C20,B21,0.371,0.514,0.114,0.58,0.38,0.04,508.0,55.18,1840.0,1795.0,1756.0,1753.0
add1ct1on,Kallinio,-1,39.0,57.0,3.0,100.0,1398.0,60.345,36.207,3.448,58.0,49.254,49.254,1.493,67.0,C44,C50,D01,B27,0.441,0.456,0.074,0.222,0.444,0.333,253.0,69.47,1916.0,1633.0,1631.0,1630.0
Cobanzinho,Anujj,-1,44.0,52.0,4.0,100.0,1504.0,50.847,45.763,3.39,59.0,34.848,60.606,4.545,66.0,A40,B10,A51,D06,0.245,0.434,0.283,0.806,0.03,0.045,211.0,56.13,4101.0,2279.0,2234.0,2210.0
nilayg1234,cmyck,1,47.0,51.0,2.0,100.0,1177.0,58.73,38.095,3.175,63.0,45.161,53.226,1.613,62.0,B30,B01,B00,E61,0.354,0.431,0.185,0.456,0.228,0.14,337.0,53.87,350.0,1633.0,1560.0,1497.0
ravalbrothers232,VPortell,0,49.0,46.0,5.0,100.0,1023.0,40.909,43.939,15.152,66.0,42.373,47.458,10.169,59.0,D02,A40,A46,A30,0.115,0.615,0.231,0.474,0.421,0.053,363.0,67.06,445.0,1893.0,1732.0,1560.0
Eduardo_De_Santiago1,Mister_Bid_xxx_en138,-1,45.0,53.0,2.0,100.0,1920.0,31.148,68.852,0.0,61.0,17.188,82.812,0.0,64.0,A00,nonStandard,B10,C34,0.267,0.233,0.4,0.579,0.242,0.158,213.0,104.75,803.0,2205.0,2181.0,1926.0
Agitatorkoba,pranaygud,-1,39.0,60.0,1.0,100.0,1550.0,52.459,45.902,1.639,61.0,35.938,60.938,3.125,64.0,B30,B00,C43,B32,0.273,0.382,0.327,0.164,0.761,0.06,228.0,67.88,1541.0,2217.0,2191.0,2191.0
maardn88,urebe,-1,51.0,44.0,5.0,100.0,2014.0,46.774,45.161,8.065,62.0,44.444,46.032,9.524,63.0,C00,A80,B22,A82,0.263,0.474,0.263,0.175,0.825,0.0,236.0,47.26,3747.0,2247.0,2247.0,2244.0
MadeInPaint,vikash_16,-1,53.0,47.0,0.0,100.0,1464.0,61.538,38.462,0.0,26.0,33.333,55.556,11.111,27.0,C50,B01,B00,C23,0.48,0.4,0.08,0.28,0.64,0.04,263.0,76.16,53.0,1593.0,1583.0,1565.0
Van4177,lojeda12,-1,44.0,52.0,4.0,100.0,1765.0,48.333,48.333,3.333,60.0,41.538,56.923,1.538,65.0,C41,C23,D00,A04,0.286,0.179,0.464,0.652,0.227,0.061,215.0,68.53,5887.0,2190.0,2139.0,2134.0
cg7214,mathiaslurin,-1,50.0,49.0,1.0,100.0,1287.0,56.061,40.909,3.03,66.0,52.542,44.068,3.39,59.0,B01,B30,A80,A30,0.471,0.265,0.235,0.377,0.566,0.057,207.0,46.22,2299.0,1866.0,1807.0,1745.0
Aldair_190,Alex_volk,-1,44.0,51.0,5.0,100.0,1225.0,31.148,65.574,3.279,61.0,51.562,46.875,1.562,64.0,C42,C50,A04,C55,0.346,0.481,0.115,0.386,0.486,0.114,352.0,59.62,2064.0,1842.0,1832.0,1803.0
mahdadrohani,srg_peper,1,44.0,55.0,1.0,100.0,1329.0,53.333,46.667,0.0,60.0,47.692,50.769,1.538,65.0,C20,C42,C01,A00,0.333,0.444,0.175,0.098,0.311,0.393,292.0,46.62,529.0,1869.0,1774.0,1738.0
IpotermiaMentale,ahmad-omran,1,36.0,60.0,2.0,38.0,1033.0,55.0,35.0,10.0,60.0,46.154,40.0,13.846,65.0,D00,C41,C42,C24,0.27,0.54,0.143,0.319,0.468,0.213,372.0,84.08,275.0,1417.0,1402.0,1399.0
Mister-pendru,Zitronenhai,1,64.0,34.0,2.0,100.0,2238.0,67.692,32.308,0.0,65.0,63.333,35.0,1.667,60.0,B01,B21,C36,D11,0.207,0.488,0.268,0.143,0.619,0.238,241.0,113.75,298.0,2349.0,2340.0,2323.0
Savastanoking,dgundogan12,1,57.0,40.0,2.0,100.0,2104.0,56.923,41.538,1.538,65.0,53.333,43.333,3.333,60.0,A45,A40,E90,A01,0.435,0.406,0.145,0.132,0.547,0.321,272.0,45.24,1400.0,2510.0,2424.0,2333.0
photoking007,Masrysilver,1,41.0,51.0,8.0,100.0,1626.0,45.902,50.82,3.279,61.0,28.125,70.312,1.562,64.0,A02,C42,A85,C00,0.37,0.435,0.174,0.263,0.671,0.053,193.0,51.26,12204.0,2158.0,2154.0,2085.0
Ermolaev_Nikolay,Jahseh-Onfroy,-1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,C00,,C00,,0.0,0.0,0.0,1.0,0.0,0.0,851.0,399.16,1.0,0.0,0.0,0.0
findus550,grandmaster322,-1,48.0,47.0,5.0,100.0,2213.0,55.0,41.667,3.333,60.0,58.462,40.0,1.538,65.0,A16,A45,E80,A15,0.183,0.676,0.141,0.02,0.98,0.0,186.0,45.41,902.0,2459.0,2444.0,2429.0
adhyaa_c,Yeims_444,1,40.0,60.0,0.0,100.0,951.0,23.81,76.19,0.0,21.0,21.429,78.571,0.0,14.0,D02,A40,A40,nonStandard,0.125,0.125,0.375,0.444,0.222,0.222,215.0,144.56,35.0,0.0,0.0,0.0
evgeniigavrilenko,Hedgehogeboy,1,42.0,50.0,8.0,100.0,1426.0,43.75,53.125,3.125,64.0,39.344,55.738,4.918,61.0,C23,C50,C45,D37,0.365,0.308,0.327,0.603,0.279,0.118,235.0,45.16,2000.0,1645.0,1579.0,1574.0
Real_phabz1,Mugi_Chess,-1,53.0,46.0,1.0,100.0,1200.0,63.333,36.667,0.0,30.0,36.667,63.333,0.0,30.0,B21,C30,A04,C02,0.3,0.533,0.167,0.167,0.433,0.267,323.0,133.77,60.0,1348.0,1326.0,1305.0
zeko2020,alfared66,-1,56.0,42.0,2.0,100.0,1887.0,52.542,44.068,3.39,59.0,54.545,40.909,4.545,66.0,B50,B21,B54,B40,0.239,0.552,0.209,0.415,0.321,0.245,433.0,45.02,2232.0,2564.0,2420.0,2414.0
Aleks_Koc_kazan,adamjimenezuk,-1,62.0,32.0,6.0,100.0,1662.0,20.339,79.661,0.0,59.0,27.273,69.697,3.03,66.0,A00,C00,D00,A13,0.333,0.467,0.167,0.151,0.763,0.065,343.0,56.17,2841.0,2064.0,1997.0,1992.0
pemula_bangetOPG,KingMelchior,-1,46.0,51.0,3.0,100.0,2071.0,61.29,33.871,4.839,62.0,55.556,38.095,6.349,63.0,C00,A40,A43,C20,0.356,0.315,0.288,0.356,0.378,0.244,248.0,45.99,316.0,2497.0,2491.0,2355.0
Kumpel365,sriraamr,1,54.0,44.0,2.0,100.0,1512.0,45.0,50.0,5.0,60.0,40.0,56.923,3.077,65.0,D00,A45,D01,C34,0.453,0.396,0.151,0.597,0.343,0.06,383.0,131.13,727.0,2072.0,2025.0,1993.0
Pedruw,badd_sneakers,-1,57.0,40.0,2.0,100.0,1851.0,47.692,47.692,4.615,65.0,53.333,46.667,0.0,60.0,A45,A01,D94,D15,0.175,0.508,0.317,0.237,0.729,0.0,217.0,57.34,135.0,1857.0,1848.0,1823.0
Yakov_Alatorcev,Dmitrii_Pozharskiy,1,0.0,100.0,0.0,1.0,855.0,36.066,62.295,1.639,61.0,32.812,62.5,4.688,64.0,B10,C50,D43,C42,0.233,0.558,0.14,0.128,0.744,0.077,223.0,87.64,964.0,2102.0,2002.0,1974.0
EvangelistaToricelli,rajendranv,-1,42.0,54.0,4.0,100.0,1533.0,45.0,50.0,5.0,60.0,43.077,56.923,0.0,65.0,C00,A40,A53,C20,0.218,0.455,0.273,0.164,0.776,0.03,240.0,45.93,3078.0,2053.0,1977.0,1931.0
plagiarist,Tanish10011,1,51.0,44.0,5.0,100.0,1797.0,44.643,48.214,7.143,56.0,36.232,55.072,8.696,69.0,B06,A40,C34,A02,0.08,0.64,0.28,0.415,0.369,0.215,374.0,76.62,443.0,1983.0,1921.0,1900.0
David_Chess_113,Larrybarnes9,-1,44.0,49.0,7.0,100.0,1400.0,60.0,35.385,4.615,65.0,43.333,46.667,10.0,60.0,B00,D02,B12,B10,0.292,0.523,0.108,0.373,0.412,0.137,343.0,45.17,1142.0,1465.0,1436.0,1433.0
ldaddy21,vednec,-1,51.0,46.0,3.0,100.0,1785.0,39.062,51.562,9.375,64.0,50.82,40.984,8.197,61.0,D00,C50,D02,B33,0.214,0.589,0.196,0.259,0.569,0.155,380.0,46.8,1293.0,2001.0,1946.0,1918.0
Tristan-isere,Mr_Simpson,-1,55.0,43.0,2.0,100.0,1849.0,46.154,52.308,1.538,65.0,55.0,43.333,1.667,60.0,A01,B06,nonStandard,C62,0.159,0.476,0.317,0.3,0.617,0.083,244.0,54.39,4368.0,2297.0,2244.0,2176.0
ibrahemalture,elianar76,-1,49.0,51.0,0.0,100.0,622.0,10.526,84.211,5.263,38.0,21.951,75.61,2.439,41.0,A00,C20,C30,C40,0.385,0.231,0.231,0.619,0.206,0.111,296.0,59.97,79.0,1467.0,1075.0,1044.0
mezopeter,kestrelbirdofprey,-1,39.0,59.0,2.0,100.0,1292.0,60.0,35.0,5.0,60.0,47.692,49.231,3.077,65.0,C44,C42,C20,B06,0.284,0.493,0.149,0.302,0.509,0.189,378.0,45.06,3277.0,1493.0,1492.0,1461.0
MargushevRoman,lauboi,-1,56.0,44.0,0.0,100.0,1643.0,42.857,50.794,6.349,63.0,38.71,50.0,11.29,62.0,C54,B01,D32,D55,0.314,0.451,0.216,0.333,0.556,0.111,356.0,50.73,1231.0,1934.0,1928.0,1848.0
ReyDORADO995,pablobes,1,28.0,70.0,1.0,100.0,1441.0,42.857,20.635,36.508,63.0,41.935,11.29,46.774,62.0,A00,B01,A85,A17,0.264,0.491,0.208,0.05,0.55,0.3,321.0,54.12,5650.0,2588.0,2539.0,2538.0
RominaGalvez201006,CaissaMate,-1,40.0,55.0,5.0,100.0,1630.0,30.882,58.824,10.294,68.0,40.351,56.14,3.509,57.0,B40,A43,D02,B28,0.364,0.273,0.318,0.653,0.139,0.194,391.0,68.26,2705.0,2356.0,2344.0,2299.0
DLorenzo,Casa1010,1,50.0,37.0,13.0,100.0,2246.0,75.0,12.5,12.5,8.0,72.727,27.273,0.0,11.0,A05,A04,D02,C22,0.214,0.429,0.214,0.0,1.0,0.0,221.0,88.22,19.0,2243.0,2194.0,2146.0
gabrielemiliochia,Nhyllz,-1,64.0,34.0,2.0,100.0,1940.0,15.789,78.947,5.263,38.0,25.0,67.5,7.5,40.0,D00,C42,A02,A10,0.375,0.375,0.188,0.702,0.228,0.053,257.0,89.23,77.0,1510.0,943.0,894.0
SJMidge22,RITO-kun,-1,49.0,47.0,4.0,100.0,1101.0,53.968,42.857,3.175,63.0,41.935,58.065,0.0,62.0,D00,D02,A80,D31,0.367,0.517,0.1,0.238,0.587,0.159,496.0,59.4,308.0,1225.0,1211.0,1201.0
Kamehamehash,abdullwahedalhilaly,-1,41.0,56.0,2.0,100.0,1239.0,47.619,52.381,0.0,63.0,53.226,43.548,3.226,62.0,C44,B06,C01,A43,0.492,0.365,0.127,0.183,0.333,0.417,411.0,112.58,954.0,1491.0,1484.0,1463.0
tabularasa---,Defender0-0-0,-1,40.0,50.0,10.0,100.0,2147.0,43.75,56.25,0.0,64.0,37.705,62.295,0.0,61.0,C42,B21,C30,A38,0.275,0.431,0.255,0.081,0.622,0.27,333.0,46.81,834.0,2202.0,2154.0,2096.0
Chamarox88,powfil,-1,50.0,43.0,7.0,100.0,1339.0,42.424,51.515,6.061,66.0,44.068,52.542,3.39,59.0,D00,D02,A41,C60,0.222,0.519,0.241,0.185,0.492,0.108,308.0,48.97,1572.0,2258.0,2077.0,2063.0
FleezyZW,Muhammadrasyid_USU,-1,56.0,37.0,6.0,100.0,2403.0,56.923,40.0,3.077,65.0,56.667,36.667,6.667,60.0,B23,B06,C50,A41,0.211,0.62,0.155,0.125,0.375,0.396,260.0,60.35,2102.0,2488.0,2467.0,2462.0
Boimir1,julianGarcia_17,1,60.0,38.0,2.0,100.0,1141.0,51.613,48.387,0.0,62.0,55.556,42.857,1.587,63.0,A00,B00,C44,C47,0.343,0.448,0.164,0.053,0.386,0.561,369.0,45.01,13904.0,1403.0,1390.0,1386.0
appllepie,Sanjeev_Prajapati16,1,25.0,75.0,0.0,36.0,726.0,45.161,51.613,3.226,31.0,38.095,57.143,4.762,21.0,C20,C55,B10,B06,0.364,0.409,0.182,0.179,0.5,0.107,289.0,68.05,51.0,1131.0,1018.0,920.0
optenz,hiw203j02f,-1,52.0,46.0,2.0,100.0,1050.0,45.588,50.0,4.412,68.0,40.351,56.14,3.509,57.0,C50,B01,C55,C02,0.407,0.37,0.204,0.561,0.364,0.061,301.0,65.28,212.0,1710.0,1659.0,1614.0
Jaco34744,parovozov_arkadiy,-1,65.0,33.0,1.0,60.0,1651.0,37.5,62.5,0.0,8.0,40.0,60.0,0.0,5.0,C44,C00,C45,E91,0.4,0.4,0.2,0.25,0.5,0.125,319.0,114.39,12.0,1275.0,1239.0,1214.0
Aminov_RZ,alex_ast,-1,50.0,49.0,1.0,100.0,1638.0,52.308,44.615,3.077,65.0,58.333,40.0,1.667,60.0,B20,A10,B51,A35,0.246,0.58,0.145,0.226,0.66,0.094,335.0,48.68,659.0,1676.0,1651.0,1616.0
whitepawnyawn,Elizabeth321-Rojas,1,15.0,84.0,0.0,39.0,1151.0,50.0,41.935,8.065,62.0,42.857,47.619,9.524,63.0,C40,D00,C11,C21,0.276,0.448,0.259,0.179,0.679,0.089,236.0,45.1,1116.0,1583.0,1556.0,1554.0
MilanBihani,,401,0.0,0.0,0.0,0.0,1500.0,55.738,40.984,3.279,61.0,43.75,53.125,3.125,64.0,B00,A41,C49,B02,0.323,0.419,0.226,0.22,0.492,0.254,264.0,110.51,263.0,1740.0,1545.0,1464.0
davidsiegelmobile,,401,0.0,0.0,0.0,0.0,1500.0,60.87,34.783,4.348,23.0,52.0,48.0,0.0,25.0,B30,D00,B01,B10,0.148,0.667,0.185,0.15,0.7,0.15,332.0,85.3,48.0,2069.0,2058.0,2017.0
NINJA-Oldair,Averone,-1,41.0,55.0,4.0,100.0,1600.0,51.724,46.552,1.724,58.0,44.776,55.224,0.0,67.0,A00,B00,D20,A01,0.183,0.433,0.317,0.422,0.281,0.281,280.0,49.5,3461.0,1970.0,1928.0,1919.0
FlyingCarrot,Lap-sao1976,1,38.0,56.0,6.0,100.0,1759.0,47.541,45.902,6.557,61.0,48.438,50.0,1.562,64.0,C42,B21,B20,C45,0.367,0.367,0.233,0.133,0.6,0.267,432.0,45.22,5069.0,2069.0,2069.0,2067.0
Medizinaldirektor,rockstar_34,1,43.0,53.0,4.0,100.0,1232.0,58.182,40.0,1.818,55.0,54.286,41.429,4.286,70.0,C00,C02,A02,D01,0.214,0.529,0.229,0.431,0.49,0.059,495.0,72.44,471.0,1413.0,1378.0,1368.0
Antonina_2700,M4t_t,1,60.0,34.0,6.0,100.0,1353.0,37.313,56.716,5.97,67.0,34.483,65.517,0.0,58.0,C44,D00,B10,C53,0.311,0.356,0.244,0.421,0.368,0.118,277.0,52.91,209.0,2121.0,1644.0,1624.0
LucasErBedreEnnDeg,Kolyn68,-1,44.0,54.0,2.0,100.0,1305.0,50.0,50.0,0.0,6.0,0.0,100.0,0.0,1.0,C50,D01,B08,C50,0.333,0.667,0.0,0.0,0.25,0.75,305.0,138.79,7.0,1239.0,1190.0,1061.0
Knight4D,Luth29,1,15.0,84.0,0.0,57.0,1031.0,52.542,42.373,5.085,59.0,48.485,46.97,4.545,66.0,B06,B02,C00,A16,0.413,0.349,0.238,0.732,0.0,0.25,383.0,47.21,492.0,1317.0,1305.0,1271.0
Mark_Heiner,Souley80,-1,45.0,45.0,10.0,100.0,1326.0,36.667,63.333,0.0,30.0,26.923,73.077,0.0,26.0,C42,B50,C02,C41,0.167,0.556,0.111,0.158,0.474,0.368,243.0,133.61,56.0,1594.0,1124.0,1078.0
FacuMastro,EmergingSuperCrab,-1,46.0,53.0,1.0,100.0,964.0,58.065,40.323,1.613,62.0,42.857,50.794,6.349,63.0,D00,A40,A43,A81,0.556,0.238,0.206,0.158,0.368,0.421,313.0,138.84,217.0,1388.0,1380.0,1365.0
thoroughlychecked,meshmuhammad,1,61.0,32.0,7.0,100.0,2540.0,53.226,41.935,4.839,62.0,57.143,36.508,6.349,63.0,B02,A00,C50,A07,0.174,0.449,0.377,0.143,0.714,0.143,392.0,198.59,1779.0,2668.0,2657.0,2656.0
Jojan111,AleksAlp1,-1,49.0,45.0,6.0,100.0,1195.0,0.0,100.0,0.0,2.0,0.0,100.0,0.0,1.0,C20,C44,C20,C44,0.0,0.0,0.0,0.667,0.0,0.333,257.0,200.8,3.0,0.0,0.0,0.0
ntsoa80,badoda123,1,33.0,66.0,0.0,9.0,1406.0,45.455,45.455,9.091,22.0,50.0,50.0,0.0,24.0,A40,C00,A00,C41,0.318,0.364,0.273,0.455,0.364,0.182,419.0,98.36,46.0,1367.0,1350.0,1336.0
Alexej_Cherepov,Yan_Br,1,0.0,100.0,0.0,6.0,1309.0,73.016,20.635,6.349,63.0,54.839,37.097,8.065,62.0,B02,A05,C33,D24,0.225,0.637,0.138,0.194,0.722,0.056,271.0,64.17,1686.0,2743.0,2694.0,2684.0
vacaregio,crackline,1,36.0,61.0,3.0,100.0,1625.0,75.0,25.0,0.0,32.0,80.769,15.385,3.846,26.0,A40,B21,D10,D06,0.289,0.511,0.2,0.083,0.917,0.0,352.0,157.34,58.0,2424.0,2408.0,2383.0
almer_theda_alana,NovasMove,1,44.0,52.0,4.0,100.0,1434.0,59.091,40.909,0.0,22.0,50.0,45.833,4.167,24.0,B10,C50,A05,C40,0.4,0.36,0.2,0.35,0.55,0.1,209.0,78.7,46.0,1438.0,1388.0,1378.0
JOSEANTONIOAGUI,HANYURE,-1,56.0,43.0,0.0,48.0,1495.0,40.0,40.0,20.0,5.0,25.0,75.0,0.0,8.0,C26,C54,C23,nonStandard,0.25,0.0,0.75,0.875,0.0,0.125,451.0,224.11,13.0,0.0,0.0,0.0
duddykinss,Adam_aka_nighthawk,1,56.0,43.0,0.0,100.0,1439.0,75.0,25.0,0.0,4.0,33.333,66.667,0.0,3.0,A04,C45,A04,C57,0.0,0.5,0.5,0.333,0.667,0.0,274.0,134.73,7.0,1523.0,1454.0,1341.0
Simbahahahaha,LJ25,-1,42.0,53.0,3.0,28.0,865.0,68.75,31.25,0.0,16.0,40.0,55.0,5.0,20.0,C20,B01,C47,B00,0.474,0.316,0.105,0.312,0.312,0.125,358.0,72.25,36.0,953.0,917.0,914.0
fanten,fleisch_665,1,52.0,43.0,5.0,100.0,1253.0,57.812,37.5,4.688,64.0,45.902,50.82,3.279,61.0,C20,B01,C62,A45,0.385,0.262,0.323,0.6,0.127,0.255,273.0,45.0,1123.0,1675.0,1580.0,1490.0
chetyreglaza,idrisG,-1,52.0,47.0,1.0,100.0,1287.0,56.452,41.935,1.613,62.0,47.619,50.794,1.587,63.0,C50,C44,C55,C77,0.446,0.308,0.2,0.345,0.517,0.034,379.0,127.52,345.0,1215.0,1174.0,1165.0
ipe71,serg12m,1,47.0,50.0,3.0,100.0,1556.0,63.333,35.0,1.667,60.0,61.538,27.692,10.769,65.0,B33,A16,A03,nonStandard,0.141,0.513,0.282,0.0,0.667,0.282,302.0,45.01,24149.0,2624.0,2568.0,2495.0
Ruchkin,Osman4242,-1,41.0,52.0,7.0,100.0,2166.0,52.381,41.27,6.349,63.0,46.774,46.774,6.452,62.0,B40,A09,B82,C24,0.161,0.581,0.242,0.218,0.364,0.4,270.0,45.04,40389.0,2583.0,2496.0,2491.0
jodanhaneulkim,ChanditBillyBrian,-1,39.0,56.0,5.0,100.0,1869.0,49.231,50.769,0.0,65.0,41.667,51.667,6.667,60.0,B00,A40,D26,C01,0.175,0.351,0.474,0.156,0.703,0.062,245.0,51.82,150.0,2098.0,2092.0,2070.0
Juliette-13,Giorg12,-1,44.0,54.0,2.0,100.0,1388.0,5.263,92.105,2.632,38.0,11.905,85.714,2.381,42.0,C47,B00,A04,C44,0.286,0.0,0.571,0.225,0.423,0.254,246.0,112.56,80.0,1927.0,715.0,555.0
mindelo82,yrushawn,-1,53.0,37.0,10.0,100.0,1915.0,54.839,41.935,3.226,62.0,53.968,44.444,1.587,63.0,C64,C00,D11,C24,0.25,0.544,0.176,0.093,0.852,0.056,320.0,45.02,4568.0,2321.0,2251.0,2236.0
dima1509,snehiljain,-1,48.0,51.0,0.0,93.0,1412.0,59.322,40.678,0.0,59.0,43.939,54.545,1.515,66.0,C50,C23,C42,A20,0.25,0.5,0.203,0.083,0.317,0.6,597.0,58.87,246.0,1840.0,1710.0,1671.0
futurecat,SAMTEE95,-1,50.0,47.0,3.0,100.0,1164.0,38.095,60.317,1.587,63.0,43.548,56.452,0.0,62.0,A40,C44,B18,A11,0.333,0.353,0.275,0.438,0.384,0.164,263.0,67.25,4018.0,1368.0,1357.0,1347.0
