user_white_performance,op_black_performance,op_white_performance,user_black_performance,op_win_rate,op_lose_rate,user_lose_rate,user_win_rate,user_resign_winrate,user_average_game_len,user_resign_lossrate,user_blitz_rating,op_average_game_len,user_mate_winrate,user_black_draw_rate,op_time_performance,op_resign_winrate,user_mate_lossrate,op_average_best_win,user_white_draw_rate,op_blitz_rating,op_white_game_count,user_average_best_win,user_black_game_count,user_game_count,op_game_count,op_black_game_count,user_white_game_count,op_rating_deviation,op_resign_lossrate,op_eco_in_user_winrate,user_rating_deviation,high_draw_rate,op_mate_lossrate,op_black_draw_rate,user_time_performance,op_mate_winrate,user_eco_in_op_winrate,op_white_draw_rate,user_blitz_total_games,op_blitz_total_games,game_result
-1534.536168,-2818.85,-3162.5491460000003,-1067.3687499999999,59.0,34.0,55.0,37.0,0.58,334.0,0.5,2070.0,235.0,0.2,7.812,0.10384600000000001,0.616,0.121,2119.6666666666665,6.557,2204.0,63.0,2179.0,64.0,100.0,100.0,62.0,61.0,113.44,0.767,0,76.5,1,0.14,6.452,0.02046,0.082,0,7.937,642.0,12652.0,1.0
-2518.151688,-2135.13574,-2138.7275,-2449.28125,43.0,53.0,54.0,45.0,0.309,255.0,0.478,1749.0,234.0,0.327,3.125,0.07467599999999999,0.51,0.269,2002.3333333333333,1.639,1734.0,62.0,2210.0,64.0,100.0,100.0,63.0,61.0,45.09,0.556,0,45.79,1,0.236,3.175,0.050031,0.196,0,0.0,1326.0,7900.0,-1.0
-2649.66,-1824.1860000000001,-1025.392,-3094.64,50.0,45.0,30.0,70.0,0.429,330.0,0.333,2091.0,295.0,0.429,0.0,0.0,0.587,0.667,2372.6666666666665,0.0,2110.0,63.0,2081.6666666666665,5.0,10.0,100.0,62.0,5.0,45.0,0.208,0,118.31,0,0.585,8.065,0.02431,0.143,0,6.349,10.0,5187.0,1.0
-2209.4478120000003,-2212.751812,-2221.265625,-2295.382506,50.0,43.0,49.0,48.0,0.459,331.0,0.049,1701.0,215.0,0.279,3.226,0.111987,0.5,0.311,1835.6666666666667,1.587,1687.0,64.0,2193.0,62.0,100.0,100.0,61.0,63.0,45.11,0.458,0,52.18,1,0.475,8.197,0.012546,0.207,0,4.688,4494.0,3074.0,-1.0
-2304.764,-2175.568873,-2187.0995980000002,-2399.880392,46.0,47.0,49.0,47.0,0.548,381.0,0.6,1435.0,398.0,0.242,4.839,0.03025,0.586,0.133,1729.3333333333333,0.0,1398.0,65.0,1677.3333333333333,62.0,100.0,100.0,60.0,63.0,45.06,0.41,0,45.34,1,0.393,8.333,0.028565,0.259,0,1.538,2108.0,6739.0,-1.0
-3554.949901,-1357.347901,-4108.334857,-1161.8968570000002,56.0,40.0,50.0,50.0,0.143,353.0,0.571,1178.0,396.0,0.857,0.0,0.0,0.403,0.429,1796.6666666666667,0.0,1399.0,60.0,0.0,7.0,14.0,100.0,65.0,7.0,45.18,0.259,0,115.76,0,0.224,0.0,0.0,0.358,0,0.0,14.0,3486.0,-1.0
-2837.79,-1798.9468749999999,-2439.233628,-1992.8,46.0,53.0,50.0,46.0,0.491,572.0,0.439,1455.0,570.0,0.245,7.692,0.008967999999999999,0.686,0.318,1662.6666666666667,1.667,1483.0,61.0,1609.6666666666667,65.0,100.0,100.0,64.0,60.0,45.04,0.597,0,45.17,1,0.097,1.562,0.063648,0.157,0,1.639,717.0,7407.0,1.0
-2410.64034,-2097.443394,-1824.71424,-2560.1339840000005,44.0,49.0,46.0,48.0,0.516,399.0,0.518,2182.0,451.0,0.297,4.762,0.065056,0.589,0.161,2445.0,3.226,2157.0,64.0,2394.6666666666665,63.0,100.0,100.0,61.0,62.0,45.03,0.097,0,45.04,1,0.016,4.918,0.16675600000000002,0.196,0,6.25,5532.0,11391.0,-1.0
-3412.494592,-1452.596772,-1392.842883,-3159.00918,44.0,53.0,35.0,63.0,0.368,382.0,0.591,1046.0,416.0,0.276,4.839,0.00864,0.365,0.318,1515.6666666666667,3.175,1066.0,59.0,1151.3333333333333,62.0,100.0,100.0,66.0,63.0,45.97,0.377,0,85.39,1,0.348,1.515,0.057071000000000004,0.365,0,5.085,5409.0,291.0,-1.0
-2649.3071219999997,-1820.457625,-2534.807704,-2080.3167000000003,49.0,45.0,47.0,48.0,0.438,276.0,0.431,1861.0,264.0,0.297,3.279,0.056729999999999996,0.483,0.259,2202.6666666666665,1.562,1893.0,62.0,1998.0,61.0,100.0,100.0,63.0,64.0,45.15,0.441,0,45.21,1,0.102,7.937,0.11730600000000001,0.317,0,1.613,2375.0,15357.0,-1.0
-1861.0325120000002,-2565.4155299999998,-2032.8191519999998,-2570.0177219999996,52.0,48.0,50.0,46.0,0.439,261.0,0.455,1942.0,285.0,0.273,3.226,0.117349,0.478,0.055,2374.6666666666665,3.175,1880.0,63.0,2111.6666666666665,62.0,100.0,100.0,62.0,63.0,45.04,0.148,0,45.1,0,0.222,3.226,0.17199,0.284,0,3.175,9874.0,58082.0,-1.0
-2691.388161,-1792.9338800000003,-2292.914769,-2288.7,48.0,47.0,46.0,50.0,0.328,271.0,0.431,1696.0,242.0,0.328,1.613,0.037052999999999996,0.464,0.259,2336.0,3.175,1711.0,62.0,2133.3333333333335,62.0,100.0,100.0,63.0,63.0,45.02,0.339,0,50.02,1,0.048,6.349,0.201064,0.321,0,4.839,1343.0,92437.0,-1.0
-1650.6220050000002,-2952.476921,-2045.47438,-2430.286976,56.0,41.0,45.0,52.0,0.593,355.0,0.35,1567.0,309.0,0.22,4.762,0.055784,0.455,0.25,1641.3333333333333,4.839,1539.0,63.0,1629.3333333333333,63.0,100.0,100.0,62.0,62.0,45.2,0.6,0,47.47,1,0.273,3.226,0.012971,0.379,0,3.175,347.0,2167.0,-1.0
-2105.360659,-2392.820516,-2021.5186100000003,-2486.949894,35.0,56.0,56.0,42.0,0.483,249.0,0.646,1866.0,276.0,0.362,3.175,0.097236,0.426,0.062,2046.6666666666667,0.0,1862.0,62.0,2142.3333333333335,63.0,100.0,100.0,63.0,62.0,45.19,0.302,0,45.05,1,0.27,7.937,0.051909,0.241,0,4.839,30707.0,559.0,-1.0
-1778.1711619999999,-2929.108104,-2339.960623,-2020.5551469999998,56.0,41.0,51.0,49.0,0.347,253.0,0.562,1447.0,292.0,0.184,0.0,0.008077,0.41,0.356,2123.3333333333335,5.172,1485.0,54.0,1841.6666666666667,67.0,100.0,100.0,71.0,58.0,45.09,0.279,0,53.83,0,0.246,0.0,0.213275,0.344,0,5.556,8215.0,5493.0,-1.0
-3195.8279890000003,-1309.896575,-2133.852,-1843.732484,45.0,45.0,46.0,46.0,0.571,439.0,0.434,2051.0,364.0,0.127,6.667,0.062172000000000005,0.627,0.113,2398.3333333333335,7.692,2033.0,62.0,2322.0,60.0,100.0,100.0,63.0,65.0,45.1,0.619,0,45.06,1,0.254,4.762,0.025650000000000003,0.176,0,12.903,2516.0,53698.0,1.0
-2445.785231,-1852.8803040000003,-2944.278208,-1725.85139,46.0,45.0,47.0,51.0,0.441,259.0,0.21,1676.0,260.0,0.322,1.587,0.19843999999999998,0.377,0.29,2186.3333333333335,4.839,1708.0,63.0,2147.0,63.0,100.0,100.0,62.0,62.0,45.0,0.482,0,45.55,1,0.357,8.065,0.029029,0.18,0,4.762,9890.0,15226.0,-1.0
-2774.493358,-1928.1022349999998,-2330.95,-2161.183112,48.0,51.0,55.0,42.0,0.361,383.0,0.21,1340.0,361.0,0.508,1.587,0.11299999999999999,0.4,0.21,1543.0,1.613,1326.0,62.0,1716.6666666666667,63.0,100.0,100.0,63.0,62.0,45.26,0.4,0,45.25,1,0.369,1.587,0.015170000000000001,0.345,0,6.452,14021.0,8098.0,-1.0
-2855.959382,-2001.689478,-2406.725664,-2068.3250000000003,53.0,44.0,52.0,46.0,0.323,348.0,0.129,968.0,345.0,0.323,1.562,0.049737,0.439,0.694,1115.3333333333333,0.0,1024.0,58.0,1134.0,64.0,100.0,100.0,67.0,61.0,45.32,0.27,0,45.11,1,0.508,1.493,0.059325,0.175,0,6.897,2964.0,923.0,1.0
-986.7954119999998,-4118.84375,-4061.4471150000004,-941.5769940000001,61.0,36.0,75.0,20.0,0.559,405.0,0.541,1485.0,339.0,0.294,5.634,0.029704,0.539,0.2,0.0,3.704,1762.0,61.0,2057.3333333333335,71.0,60.0,100.0,64.0,54.0,279.76,0.783,0,89.31,1,0.174,1.562,0.006320999999999999,0.263,0,3.279,1408.0,1834.0,-1.0
-1863.5055800000002,-2770.650144,-2517.57,-1967.7541290000001,52.0,43.0,43.0,51.0,0.446,408.0,0.19,1404.0,326.0,0.339,4.839,0.046176,0.493,0.365,1516.3333333333333,4.762,1375.0,60.0,1635.6666666666667,62.0,100.0,100.0,65.0,63.0,45.1,0.582,0,45.34,1,0.2,1.538,0.039022,0.388,0,3.333,7475.0,1789.0,-1.0
-1891.068076,-2574.934305,-2219.018592,-2213.044536,52.0,45.0,50.0,47.0,0.274,259.0,0.211,1351.0,244.0,0.177,6.349,0.03402,0.397,0.649,1795.0,3.226,1385.0,63.0,1644.3333333333333,63.0,100.0,100.0,62.0,62.0,45.03,0.444,0,46.01,1,0.278,1.613,0.07124000000000001,0.279,0,3.175,8452.0,5283.0,1.0
-3199.120965,-1603.52304,-2359.787652,-1433.252327,45.0,41.0,43.0,54.0,0.455,259.0,0.75,1789.0,275.0,0.258,3.39,0.048477,0.5,0.107,2174.3333333333335,1.515,1818.0,63.0,1989.3333333333333,59.0,100.0,100.0,62.0,66.0,45.41,0.145,0,45.01,1,0.764,3.226,0.026208,0.143,0,19.048,6559.0,14603.0,-1.0
-3133.402847,-1387.772736,-1137.486875,-3465.75,47.0,51.0,26.0,69.0,0.309,287.0,0.297,2073.0,249.0,0.16,9.375,0.063882,0.382,0.351,2329.6666666666665,1.639,1823.0,62.0,2578.6666666666665,64.0,100.0,100.0,63.0,61.0,45.46,0.2,0,46.94,1,0.369,6.349,0.167637,0.4,1,1.613,3326.0,3760.0,1.0
-1679.1532159999997,-2869.7923320000004,-2586.801096,-1932.3912959999998,48.0,48.0,54.0,43.0,0.311,271.0,0.205,1549.0,255.0,0.444,0.0,0.08808799999999999,0.446,0.487,2421.3333333333335,3.39,1909.0,62.0,2047.6666666666667,66.0,100.0,100.0,63.0,59.0,46.08,0.359,0,45.07,1,0.156,4.762,0.107448,0.268,0,3.226,1291.0,8739.0,-1.0
-2040.0480100000002,-2413.835196,-2401.691656,-2374.592,47.0,49.0,50.0,49.0,0.571,294.0,0.574,1951.0,267.0,0.222,0.0,0.03577,0.413,0.23,2185.0,1.613,1883.0,60.0,2080.0,63.0,100.0,100.0,65.0,62.0,45.01,0.214,0,47.06,1,0.304,7.692,0.09158,0.222,0,1.667,1498.0,12043.0,1.0
-1848.665535,-2691.95,-3174.2186479999996,-1470.1771600000002,47.0,44.0,61.0,39.0,0.569,167.0,0.838,1262.0,274.0,0.275,0.0,0.009422999999999999,0.397,0.122,1495.3333333333333,0.0,1332.0,63.0,1666.0,63.0,100.0,100.0,62.0,62.0,45.23,0.288,1,50.81,0,0.288,8.065,0.044799000000000005,0.206,0,7.937,1913.0,550.0,-1.0
-2204.094924,-1993.366152,-2149.072748,-2210.462669,49.0,47.0,39.0,55.0,0.587,424.0,0.63,2146.0,402.0,0.111,3.175,0.020776,0.484,0.278,2505.0,9.677,2197.0,63.0,2306.3333333333335,63.0,100.0,100.0,62.0,62.0,45.16,0.754,0,46.35,1,0.158,4.839,0.025167999999999996,0.145,0,4.762,12520.0,12874.0,1.0
-2769.140625,-1866.310656,-2136.324982,-2362.071018,43.0,55.0,50.0,42.0,0.565,381.0,0.625,1449.0,306.0,0.226,6.557,0.035,0.561,0.125,1744.6666666666667,4.688,1496.0,61.0,2026.0,61.0,100.0,100.0,64.0,64.0,45.49,0.758,0,45.26,1,0.061,1.562,0.032398,0.298,0,1.639,11921.0,2660.0,1.0
-2677.969976,-1804.8500000000001,-1945.966605,-2378.463089,51.0,45.0,42.0,53.0,0.62,261.0,0.745,2275.0,274.0,0.07,4.762,0.019968,0.625,0.191,2496.6666666666665,6.452,2224.0,61.0,2403.3333333333335,63.0,100.0,100.0,64.0,62.0,45.08,0.333,0,62.04,1,0.544,1.562,0.036407999999999996,0.062,0,4.918,907.0,13847.0,1.0
-1760.593692,-2794.85,-1929.8264700000002,-2849.032678,44.0,50.0,46.0,46.0,0.5,287.0,0.446,1708.0,223.0,0.259,1.493,0.08686,0.456,0.323,1890.0,1.724,1753.0,63.0,2166.0,67.0,100.0,100.0,62.0,58.0,45.05,0.778,0,45.13,1,0.206,6.452,0.003856,0.105,0,1.587,2539.0,6119.0,-1.0
-2809.0224719999997,-1813.265625,-2401.2582660000003,-1793.502256,46.0,50.0,55.0,42.0,0.688,362.0,0.259,1830.0,317.0,0.141,6.452,0.026887,0.629,0.426,2056.0,4.762,1743.0,61.0,2108.3333333333335,62.0,100.0,100.0,64.0,63.0,45.98,0.737,0,45.02,1,0.263,1.562,0.0,0.194,1,8.197,24205.0,1064.0,-1.0
-1997.265383,-2366.032671,-2609.846514,-1930.8251360000002,47.0,50.0,52.0,46.0,0.686,348.0,0.757,1853.0,410.0,0.176,3.175,0.018146,0.667,0.143,2353.3333333333335,3.226,1798.0,63.0,2057.6666666666665,63.0,100.0,100.0,62.0,62.0,45.09,0.581,0,45.75,1,0.226,4.839,0.026578000000000004,0.088,0,4.762,1582.0,9471.0,1.0
-1952.887083,-2266.1471279999996,-3409.785387,-1495.6956450000002,56.0,42.0,56.0,37.0,0.229,347.0,0.406,1496.0,284.0,0.333,3.226,0.001512,0.4,0.522,1584.0,9.524,1507.0,60.0,1997.6666666666667,62.0,100.0,100.0,65.0,63.0,45.19,0.797,1,51.11,1,0.186,1.538,0.0,0.477,0,0.0,2761.0,883.0,1.0
-2090.0092759999998,-2179.6407600000002,-1819.1233479999999,-2533.2274319999997,41.0,55.0,57.0,34.0,0.353,427.0,0.485,1598.0,357.0,0.176,5.085,0.12362399999999998,0.306,0.152,2196.0,7.576,1565.0,51.0,2300.0,59.0,100.0,100.0,74.0,66.0,45.15,0.394,0,45.0,1,0.479,4.054,0.042669,0.184,0,3.922,12300.0,2605.0,1.0
-2947.010235,-1612.229788,-1687.799811,-3079.68392,34.0,64.0,43.0,52.0,0.406,432.0,0.145,1656.0,293.0,0.203,3.175,0.083356,0.583,0.418,1989.6666666666667,6.452,1505.0,62.0,1996.0,63.0,100.0,100.0,63.0,62.0,45.63,0.653,0,45.78,1,0.187,1.587,0.048216,0.167,0,1.613,5482.0,4823.0,-1.0
-2369.35,-2295.382506,-1519.572484,-2865.462864,42.0,52.0,45.0,48.0,0.662,443.0,0.825,1789.0,365.0,0.123,3.279,0.002376,0.623,0.14,1883.3333333333333,1.562,1755.0,63.0,1987.6666666666667,61.0,100.0,100.0,62.0,64.0,48.86,0.562,0,45.05,1,0.312,3.226,0.0218,0.245,0,9.524,6828.0,522.0,1.0
-2608.389596,-1615.1599999999999,-1697.009418,-2486.554,20.0,66.0,42.0,50.0,0.578,316.0,0.608,2023.0,422.0,0.25,8.955,0.020776,0.576,0.216,1650.6666666666667,6.897,1553.0,44.0,2354.6666666666665,67.0,100.0,100.0,35.0,58.0,64.09,0.75,0,58.99,1,0.175,8.571,0.012899999999999998,0.212,0,6.818,1246.0,79.0,1.0
-2858.577024,-1594.542415,-2691.95,-2054.815,47.0,50.0,55.0,40.0,0.7,577.0,0.475,1838.0,624.0,0.117,3.226,0.05207,0.691,0.098,2093.3333333333335,3.175,1859.0,62.0,1986.6666666666667,62.0,100.0,100.0,63.0,63.0,45.87,0.277,0,45.11,1,0.046,7.937,0.123891,0.145,0,0.0,1209.0,1468.0,1.0
-5955.446128,-346.69070700000003,-831.87378,-4581.92822,11.0,87.0,38.0,60.0,0.622,481.0,0.775,1814.0,282.0,0.305,3.125,0.032549999999999996,0.478,0.075,2051.0,1.639,1600.0,63.0,1877.3333333333333,64.0,100.0,100.0,62.0,61.0,50.99,0.762,0,87.95,1,0.168,1.613,0.0035989999999999998,0.261,0,0.0,2357.0,1767.0,1.0
-2091.7285739999998,-2306.9264789999997,-3968.74867,-1168.3537000000001,77.0,23.0,46.0,51.0,0.458,376.0,0.516,1306.0,398.0,0.237,1.587,0.04001400000000001,0.329,0.25,1381.6666666666667,1.613,1342.0,58.0,1447.3333333333333,63.0,100.0,100.0,67.0,62.0,65.13,0.5,1,45.51,0,0.205,7.463,0.079945,0.447,0,0.0,1069.0,234.0,1.0
-2641.256606,-1793.502256,-2434.7918839999998,-1945.0532279999998,47.0,48.0,53.0,46.0,0.475,239.0,0.557,1792.0,242.0,0.237,3.125,0.038048000000000005,0.589,0.246,1894.6666666666667,4.918,1804.0,63.0,1962.0,64.0,100.0,100.0,62.0,61.0,45.65,0.758,0,45.12,1,0.113,4.839,0.032544,0.161,0,6.349,1260.0,245.0,1.0
-2878.0369920000003,-1818.4662480000002,-2437.864121,-2207.8240800000003,44.0,55.0,50.0,49.0,0.5,365.0,0.422,1480.0,386.0,0.35,1.639,0.04175,0.685,0.297,1638.0,0.0,1477.0,63.0,1754.0,61.0,100.0,100.0,62.0,64.0,45.12,0.75,0,45.21,1,0.059,1.613,0.02865,0.148,0,3.175,14274.0,1587.0,-1.0
-2614.548822,-1317.8203350000001,-1825.2421319999999,-2676.421566,46.0,42.0,33.0,61.0,0.569,339.0,0.711,2030.0,344.0,0.167,3.03,0.005104,0.429,0.267,2441.0,10.169,1951.0,62.0,2304.6666666666665,66.0,100.0,100.0,63.0,59.0,45.02,0.814,0,49.63,1,0.136,12.698,0.012035999999999998,0.339,0,3.226,1867.0,8187.0,1.0
-1774.249,-2882.19375,-2575.3910519999995,-2076.70254,48.0,48.0,54.0,43.0,0.6,198.0,0.627,1360.0,266.0,0.218,1.724,0.051385,0.354,0.075,2061.0,2.985,1420.0,61.0,2083.3333333333335,58.0,100.0,100.0,64.0,67.0,46.3,0.482,0,52.12,1,0.375,3.125,0.015875,0.415,0,3.279,11644.0,1419.0,-1.0
-2708.6,-1797.436297,-2749.8238559999995,-1740.2857919999997,37.0,51.0,38.0,56.0,0.583,356.0,0.742,1866.0,357.0,0.25,3.175,0.027080999999999997,0.559,0.081,2151.6666666666665,1.613,1806.0,67.0,2329.3333333333335,63.0,100.0,81.0,58.0,62.0,45.11,0.638,0,45.08,1,0.276,6.897,0.012899999999999998,0.288,0,5.97,23501.0,4824.0,-1.0
-2059.997742,-2613.50738,-2365.40675,-2078.688,42.0,55.0,44.0,48.0,0.321,251.0,0.426,1365.0,253.0,0.357,7.812,0.012628,0.415,0.492,1465.6666666666667,4.918,1325.0,64.0,1590.0,64.0,100.0,100.0,61.0,61.0,45.17,0.169,0,45.23,1,0.136,0.0,0.212181,0.431,0,1.562,6339.0,2886.0,-1.0
-2551.600402,-2257.7000000000003,-2171.435619,-2455.02,45.0,54.0,55.0,43.0,0.355,214.0,0.475,1366.0,301.0,0.323,3.333,0.006798,0.569,0.443,1677.6666666666667,0.0,1274.0,63.0,1575.3333333333333,60.0,100.0,100.0,62.0,65.0,45.36,0.677,0,72.15,1,0.123,1.613,0.039732,0.328,0,1.587,3832.0,5508.0,-1.0
-2397.958778,-2471.317778,-3153.9914719999997,-1691.627528,55.0,41.0,60.0,40.0,0.589,516.0,0.333,1239.0,383.0,0.214,0.0,0.050692,0.4,0.101,1403.3333333333333,0.0,1244.0,64.0,1448.0,63.0,100.0,100.0,61.0,62.0,45.19,0.879,0,46.84,0,0.086,0.0,0.004862,0.462,0,3.125,7269.0,2614.0,1.0
-2155.544111,-1384.788856,-2237.085,-1951.715625,60.0,27.0,34.0,60.0,0.432,359.0,0.789,1814.0,369.0,0.324,3.125,0.00583,0.342,0.158,1988.3333333333333,7.407,1825.0,62.0,1867.6666666666667,32.0,38.0,100.0,63.0,27.0,56.3,0.524,0,65.55,1,0.333,11.111,0.017252999999999998,0.507,0,4.839,59.0,172.0,-1.0
-2746.989,-1937.566176,-3415.570759,-1573.5470739999998,60.0,40.0,50.0,47.0,0.557,358.0,0.645,1386.0,367.0,0.115,1.695,0.0,0.627,0.339,1882.6666666666667,1.515,1389.0,63.0,1542.3333333333333,59.0,100.0,100.0,62.0,66.0,45.0,0.5,0,47.35,0,0.268,3.226,0.07215200000000001,0.149,0,0.0,854.0,572.0,-1.0
-2371.5404240000003,-1509.551586,-2054.130016,-1608.938496,53.0,38.0,48.0,39.0,0.714,359.0,0.891,2320.0,437.0,0.095,15.625,0.0,0.516,0.109,2605.3333333333335,9.836,2329.0,63.0,2578.6666666666665,64.0,100.0,100.0,62.0,61.0,46.31,0.26,0,45.14,1,0.1,11.29,0.1178,0.129,0,9.524,7659.0,685.0,1.0
-3037.224014,-1783.8369109999999,-920.85175,-3344.778125,28.0,71.0,49.0,50.0,0.492,397.0,0.597,1302.0,321.0,0.203,3.125,0.0,0.25,0.194,1150.6666666666667,3.279,1192.0,6.0,1748.3333333333333,64.0,100.0,14.0,7.0,61.0,120.3,0.111,0,45.02,0,0.778,0.0,0.026307,0.5,0,0.0,19290.0,13.0,1.0
-2101.838101,-2323.2379260000002,-2100.709272,-2367.8492499999998,50.0,46.0,52.0,43.0,0.6,409.0,0.359,1274.0,283.0,0.236,6.349,0.056416,0.455,0.266,1441.0,3.226,1251.0,64.0,1644.3333333333333,63.0,100.0,100.0,61.0,62.0,45.32,0.708,0,46.19,1,0.123,6.557,0.001635,0.364,0,1.562,10342.0,436.0,-1.0
-2211.409129,-2701.063129,-2204.035337,-2424.7930719999995,49.0,48.0,48.0,49.0,0.429,387.0,0.783,1577.0,333.0,0.238,3.077,0.018018,0.415,0.1,1893.3333333333333,0.0,1588.0,63.0,1895.6666666666667,65.0,100.0,100.0,62.0,60.0,45.11,0.373,0,45.01,1,0.424,0.0,0.048334,0.338,0,1.587,15508.0,15456.0,1.0
-4213.354369,-946.424644,-1540.425293,-3463.5437070000003,33.0,64.0,40.0,56.0,0.52,397.0,0.553,1638.0,229.0,0.333,1.667,0.075922,0.405,0.128,1553.6666666666667,3.077,1322.0,66.0,1719.3333333333333,60.0,100.0,100.0,59.0,65.0,142.38,0.728,0,137.73,1,0.21,3.39,0.007203,0.333,0,0.0,5612.0,21248.0,1.0
-2617.874355,-1986.13268,-2741.254873,-1810.1811480000001,20.0,73.0,52.0,45.0,0.5,277.0,0.197,1926.0,215.0,0.111,5.0,0.099677,0.491,0.424,1940.0,3.077,1868.0,63.0,2200.6666666666665,60.0,100.0,45.0,62.0,65.0,102.63,0.708,0,88.34,1,0.123,1.613,0.042012,0.246,0,3.175,605.0,4281.0,1.0
-1811.58549,-2603.40234,-2155.36702,-2306.6504640000003,43.0,54.0,57.0,39.0,0.617,331.0,0.276,1436.0,363.0,0.255,3.226,0.0231,0.34,0.539,1522.3333333333333,0.0,1310.0,63.0,1718.0,62.0,100.0,100.0,62.0,63.0,45.24,0.643,0,45.0,1,0.257,3.226,0.011007999999999999,0.4,0,4.762,29259.0,4069.0,1.0
-2864.0216139999998,-1914.69369,-3390.4828999999995,-1473.6288849999999,48.0,45.0,49.0,47.0,0.448,399.0,0.524,1565.0,326.0,0.328,3.175,0.046228,0.591,0.222,1739.6666666666667,3.226,1506.0,63.0,1628.6666666666667,63.0,100.0,100.0,62.0,62.0,45.15,0.569,0,48.03,1,0.31,0.0,0.021320999999999996,0.212,0,1.587,160.0,4725.0,-1.0
-2134.685982,-2450.1476,-2816.6312500000004,-1460.15625,52.0,44.0,56.0,42.0,0.456,268.0,0.468,2234.0,250.0,0.193,7.812,0.13503600000000002,0.603,0.048,2557.6666666666665,1.639,2363.0,64.0,2524.3333333333335,64.0,100.0,100.0,61.0,61.0,45.38,0.68,0,45.87,1,0.26,4.918,0.01578,0.118,0,6.25,1486.0,1058.0,-1.0
-623.4664950000001,-4763.425218,-5183.988516,-370.30740800000007,64.0,33.0,83.0,15.0,0.118,343.0,0.01,1052.0,334.0,0.412,3.175,0.04767,0.44,0.676,2303.0,1.613,1866.0,67.0,1997.3333333333333,63.0,100.0,100.0,58.0,62.0,45.74,0.478,0,87.67,1,0.174,1.724,0.06124799999999999,0.28,0,4.478,1048.0,4532.0,-1.0
-1133.479736,-3530.8100880000006,-3682.873593,-547.179104,52.0,38.0,75.0,22.0,0.077,259.0,0.588,1599.0,295.0,0.154,2.985,0.049784,0.407,0.186,2454.0,0.0,1972.0,67.0,2298.0,67.0,100.0,100.0,58.0,58.0,45.01,0.0,0,45.2,1,0.408,6.897,0.42371900000000007,0.305,0,19.403,12698.0,11035.0,-1.0
-3816.06846,-1147.8837800000001,-969.9582639999999,-3038.606179,52.0,45.0,18.0,80.0,0.5,248.0,0.448,2116.0,233.0,0.256,4.545,0.10729499999999999,0.393,0.138,2370.0,5.085,1889.0,62.0,2673.3333333333335,66.0,100.0,100.0,63.0,59.0,45.04,0.597,0,45.37,1,0.371,0.0,0.006752,0.295,0,3.226,31770.0,14342.0,1.0
-2180.254363,-1648.7855089999998,-2001.023232,-1473.3800199999998,45.0,41.0,44.0,45.0,0.632,407.0,0.736,2122.0,357.0,0.158,16.129,0.008265,0.782,0.189,2588.6666666666665,7.937,2170.0,64.0,2377.6666666666665,62.0,100.0,100.0,61.0,63.0,45.01,0.784,0,45.79,1,0.098,14.754,0.022774,0.073,0,15.625,3089.0,17178.0,0.0
-2759.09958,-1857.0076050000002,-3003.159873,-1454.18997,47.0,50.0,59.0,37.0,0.37,283.0,0.258,1481.0,251.0,0.37,5.556,0.01672,0.356,0.53,1647.3333333333333,1.887,1457.0,63.0,1767.6666666666667,72.0,81.0,100.0,62.0,53.0,45.24,0.186,0,49.78,1,0.424,4.839,0.052614,0.322,0,6.349,883.0,1953.0,-1.0
-2448.575564,-1999.814208,-2063.609076,-2527.059462,51.0,45.0,49.0,47.0,0.71,494.0,0.793,1501.0,444.0,0.177,3.226,0.024702,0.571,0.069,1591.3333333333333,4.762,1503.0,62.0,1615.0,62.0,100.0,100.0,63.0,63.0,49.34,0.859,1,45.59,1,0.109,4.762,0.003007,0.196,0,3.226,834.0,1073.0,-1.0
-2542.833355,-2027.1377459999999,-2660.237246,-2095.792738,47.0,49.0,52.0,46.0,0.484,207.0,0.724,1668.0,278.0,0.203,0.0,0.024563,0.438,0.155,1889.0,4.545,1723.0,62.0,1907.6666666666667,59.0,100.0,100.0,63.0,66.0,45.31,0.534,0,45.03,1,0.379,1.587,0.026831999999999998,0.297,0,3.226,11970.0,5514.0,-1.0
-2263.854189,-1847.779404,-2382.4255160000002,-2093.616888,44.0,53.0,60.0,36.0,0.536,348.0,0.833,1839.0,338.0,0.143,6.349,0.0,0.596,0.15,2006.3333333333333,8.065,1830.0,62.0,2252.6666666666665,63.0,100.0,100.0,63.0,62.0,45.03,0.603,0,45.39,1,0.238,6.349,0.02888,0.158,0,1.613,19772.0,3666.0,1.0
-3535.9052819999997,-1453.818795,-3833.364,-916.090889,50.0,50.0,49.0,48.0,0.481,380.0,0.859,1240.0,279.0,0.385,1.667,0.004004,0.571,0.113,1317.0,1.538,1308.0,9.0,1593.3333333333333,60.0,100.0,18.0,6.0,65.0,95.78,0.571,0,45.7,0,0.143,0.0,0.027455999999999998,0.286,0,11.111,481.0,15.0,1.0
-2206.45575,-2174.671875,-2216.313879,-2447.25492,44.0,53.0,51.0,48.0,0.391,255.0,0.75,1683.0,255.0,0.234,1.587,0.084084,0.381,0.054,1987.6666666666667,6.452,1725.0,61.0,1999.3333333333333,63.0,100.0,100.0,64.0,62.0,45.3,0.638,0,45.03,1,0.328,3.125,0.012206,0.159,0,3.279,39816.0,5855.0,-1.0
